FORE_data,t2m,rh2m,w10m
90003_08,11.361464856661856,66.6660838909595,1.9067193028095226
90003_09,9.916180825883085,72.44731335806341,1.3137538269965068
90003_10,8.686341293328894,76.89826611807653,1.3728161255142202
90003_11,8.006346717837463,75.05248219065318,1.261231181753796
90003_12,7.748275339972299,75.01557329110798,1.1522404920556826
90003_13,8.248934003206056,75.15643551992162,1.2432370673883966
90003_14,7.941288605229933,74.77331128790048,1.2174801762512713
90003_15,7.5034820300728615,73.15275473097769,1.3809964931265353
90003_16,7.122128111203303,73.26891659916063,1.6434688163361924
90003_17,6.92450935080021,69.92043835988237,1.7219017141001338
90003_18,6.4529786513216605,71.36892280633853,1.4074155479554589
90003_19,6.355892259563211,74.15025761996701,1.9784436939004482
90003_20,5.364638450866316,74.16525761996701,1.670235797804136
90003_21,6.236518760010885,75.50713758505904,2.335875726783005
90003_22,6.91004007988205,75.20438106966819,2.5114788419142435
90003_23,6.866158723572694,76.92721328513365,2.2736079359107855
90003_24,7.3930654210579,77.02486073499477,2.7927009468449566
90003_25,7.656527326780867,78.09911747562666,2.820655657894465
90003_26,7.678651582906739,77.67341809630436,2.9282408577858767
90003_27,7.5222439863891895,78.08776932615429,2.5966772311324804
90003_28,7.139709696237164,79.88079689570759,3.019545582939988
90003_29,7.138522639407234,80.13830794116772,3.316786821252978
90003_30,6.734226926472486,81.12368002468685,3.283227882808985
90003_31,6.233151573181331,81.8127253972477,3.010396586279422
90003_32,5.762087279730069,82.3670584094522,2.9459179728067904
90003_33,5.597493157131819,80.37173289557815,2.304339625157795
90003_34,5.5620082785006755,78.61296053552961,2.8431972430728183
90003_35,4.9497864226131005,78.21365769065936,2.7423448121697342
90003_36,4.78897152435504,78.44168073811116,2.500565387894272
90004_00,13.88806022155195,50.58971372647146,1.0535565082209881
90004_01,15.145593014115605,49.49936104046147,1.2910058273614062
90004_02,15.521397501010831,47.492428169874955,1.5775751214318554
90004_03,16.167510588500125,47.682249082763626,1.878303271494997
90004_04,16.277915418241133,48.421608907518596,1.660900879936096
90004_05,15.09912612038693,50.233507680503266,1.5015697963755759
90004_06,13.799394766400113,61.4011941724702,0.9043240043468631
90004_07,11.01237038195578,70.08476491020156,0.8114346145365718
90004_08,9.100610038681799,74.03286828333398,0.8999818241926256
90004_09,8.146421501066639,76.93872864628433,0.8651259142134308
90004_10,7.473025763224175,75.8959142771322,0.8700941706547688
90004_11,7.795285905307567,72.89951219843236,0.7141073397685185
90004_12,7.298232269292495,77.81991427713221,0.8585919625962253
90004_13,8.051036872068195,85.40816458445956,0.8325853697483859
90004_14,9.248276287790803,85.7395033522043,0.7175387492281601
90004_15,9.046556783219163,86.05689169274892,0.8329644044071477
90004_16,8.605625680340399,86.00972131544921,0.8965778099416607
90004_17,8.203626379626169,85.84945285647666,0.8208801388244995
90004_18,7.452225754381843,81.44143378362716,0.9511631982294744
90004_19,7.389370864371381,83.3832804381486,0.9238225992331468
90004_20,7.608611952046578,81.56721182612371,1.4369305698986699
90004_21,8.371575768881657,83.04133489222366,1.3991698482310344
90004_22,9.614476069804427,82.09044356861756,1.534947143402548
90004_23,10.356779316513249,78.23356281430887,1.2593309009724911
90004_24,9.81007079839635,82.2471488957817,1.455378629970181
90004_25,10.169960972650134,81.45085629410241,1.3921734513426958
90004_26,10.801458880406349,79.3418562941024,1.6928546080434934
90004_27,10.371402837531289,78.6399509821709,1.469727908709129
90004_28,10.167966934943188,81.1728562941024,1.7065328260169275
90004_29,9.651435982073334,82.4648562941024,1.7898794159938132
90004_30,9.08838861541728,81.82392356169709,1.925341926793568
90004_31,8.080628114055626,83.20162588824341,1.4596960860502182
90004_32,7.625655019712996,85.53567185112908,1.1720867661756311
90004_33,7.119517150530589,84.39450420147114,1.445983442951282
90004_34,7.500762311440903,84.25278495172863,1.2105793779221274
90004_35,7.095786296648017,83.88353775345723,1.2807799035314873
90004_36,6.510155392544846,83.39324948144014,1.1495948508351908
90005_00,13.366707790388096,53.533713726471454,1.734636318459434
90005_01,13.446756548631525,56.57908490366144,1.6075468438568135
90005_02,14.709155167392556,55.88144462741979,1.6848664560252467
90005_03,15.230086250811551,54.26323709098712,1.71801814944102
90005_04,15.840388718328331,50.30081356076528,1.7688012269709243
90005_05,15.866819950438494,48.822813560765276,1.6986422752062167
90005_06,14.540255762757809,55.66022125018421,1.324371333499889
90005_07,13.343019969468655,57.987052598837955,1.4125036718199262
90005_08,12.950525180943734,58.982382760707786,1.3675771201700564
90005_09,12.389281260511119,59.69260790069339,1.2374787398888536
90005_10,11.745991073574976,62.97420482596544,1.2454168181696337
90005_11,10.433465949570458,67.97026524971608,1.124623309557844
90005_12,9.644472531550642,69.73249121794676,1.1482967170849658
90005_13,10.271723492582858,69.25892960469147,1.1600745167976356
90005_14,9.614091856232326,68.53241405114763,0.9646106434289228
90005_15,9.397333347245597,71.81441405114762,1.155719124087317
90005_16,8.65482700494947,78.44810693078112,1.3259832845408284
90005_17,8.131960911754378,81.72538819901855,1.0919139454097249
90005_18,8.098703727173984,80.95082255213538,1.1602577285388633
90005_19,7.991726479774032,83.12268302256918,1.137931673622025
90005_20,7.961396311520414,85.18058791033488,1.0901870289951563
90005_21,9.09380746990489,87.6598066629809,1.1907861381035894
90005_22,10.51664023170866,85.90243531350563,1.0452786937387222
90005_23,11.175172226094995,83.22677714996469,1.177985187362724
90005_24,11.695954983078325,84.50156405888403,1.2708305346551358
90005_25,11.971745410023901,85.00287350795742,1.3730881468820348
90005_26,12.299031550856833,86.33870609612873,1.5410218924067847
90005_27,11.922963379236801,90.11289516395334,1.3357616913940698
90005_28,11.448614057197341,89.90571442630969,1.4936617078211818
90005_29,10.894734005491184,88.76289516395333,1.3793851532491606
90005_30,10.024131735392189,87.29097746929158,1.3408579914881793
90005_31,9.109571963727541,91.43773598117478,1.24014825495377
90005_32,9.118219544033595,93.41096194940546,1.3437038322707022
90005_33,8.57719356649492,92.29296194940544,1.121716898151743
90005_34,8.1271723531199,90.87596194940546,1.1034076596123554
90005_35,8.081648173030102,90.18614104812312,1.1200190979253395
90005_36,8.08569645183388,90.08177288158086,1.1320915904196145
90006_00,15.173071718761875,44.82979304834066,1.8370726372344763
90006_01,15.7472504267879,44.637070709424684,2.2363009485590917
90006_02,15.556573855364732,47.12591397461743,2.5601229418573297
90006_03,15.700756063466628,47.49191397461743,2.709011750121752
90006_04,14.909898457031266,49.5907445233528,2.417500174835679
90006_05,13.895232473663356,53.49925016266475,2.1769143167256173
90006_06,13.220275910911193,61.406490663256534,1.6101163751050032
90006_07,11.534845201646858,65.77687186119432,1.3489431482646397
90006_08,10.212503224052135,69.81202971922428,1.296055636167079
90006_09,9.696461104313325,68.2799515993696,1.0610657286056564
90006_10,8.115019907900187,68.51092960469147,1.02500532230802
90006_11,7.13534531772053,69.75592960469147,1.1740770576924016
90006_12,7.282563665219899,71.46657006629795,1.0359160408895438
90006_13,9.07507015291066,68.64252752599162,0.9062030395922327
90006_14,8.338423444682661,68.84841405114763,1.0527430717267179
90006_15,8.198984285004883,69.4800545127541,0.9996301454965635
90006_16,8.271482200696118,70.60127028452152,0.8914730236367069
90006_17,7.602888781515798,71.08543835988236,0.967672823394762
90006_18,7.566759936507026,72.06992280633852,0.9556924906275927
90006_19,7.092389661529149,76.92487264547471,0.8265462750357743
90006_20,6.947213247699098,77.5818726454747,0.9170136483464099
90006_21,5.802257595787625,83.11194430436018,0.8162935012742991
90006_22,7.722746235379978,76.27241335212658,0.9990960248636203
90006_23,9.723652823143551,87.77965354569389,1.3855428711180013
90006_24,10.17818284091993,86.41537022172528,1.9548259201962344
90006_25,11.363359653027267,92.18871442630969,1.7965891650301324
90006_26,10.985343417910789,91.71471442630968,1.7590753910641286
90006_27,9.81791517397314,93.26389516395332,1.7545149783005196
90006_28,9.974941193297497,94.64289516395331,1.904605727946344
90006_29,9.168266265872912,98.00471442630969,1.769593179658139
90006_30,9.27504304163504,95.89679673164795,1.8067920748342223
90006_31,8.364202996892619,96.1850210250154,1.4438038998022906
90006_32,7.609361712899911,99.40674094722411,1.7070870756527443
90006_33,6.807500223696949,98.7797409472241,1.296722453368841
90006_34,6.654535092696241,99.78496194940546,1.2088002172700292
90006_35,6.475411989574834,99.92496194940546,1.06965038845388
90006_36,6.22136117514264,99.16496194940547,1.0491396151894263
90007_00,9.725234400606789,54.58771372647146,1.441276426800818
90007_01,11.357550460265164,52.556001781855635,1.781798619312209
90007_02,13.999030293865227,47.49717254689338,2.049022960233802
90007_03,17.079243147181106,40.1673658890893,2.4153631411757988
90007_04,16.1286297188442,42.299434926501796,4.2788953122514535
90007_05,14.55680618462848,50.66374901667153,4.8749164337645015
90007_06,12.48230004944943,56.922120721739034,4.026225895959665
90007_07,10.877486683017805,62.824462008159244,1.974522539733814
90007_08,9.966743686380784,66.04415489015345,1.7111951997045394
90007_09,8.447814171283142,69.48131056820334,1.5292785739412489
90007_10,6.9457139391497735,73.20157426649882,1.3148424716045166
90007_11,6.124659887350646,77.07590571132255,1.284421377717948
90007_12,5.905494070561444,80.23192960469147,1.5179446948217845
90007_13,6.225357359129774,78.63692960469147,1.3610345601423606
90007_14,5.689350183676023,77.44864522604574,1.3945828483163312
90007_15,5.6736177000061785,78.12164522604574,1.276840524980197
90007_16,5.615775313939802,80.00110693078109,1.3066344443160822
90007_17,5.706879214026338,81.61738819901856,1.3590019609630977
90007_18,5.523322043158338,83.12958791033488,1.3922659022066168
90007_19,5.079992208253744,89.3881802619915,1.48543018876342
90007_20,5.3405083009440855,90.78018026199149,1.5550759909548293
90007_21,4.967268056876678,87.36502766516227,2.4628251591465693
90007_22,4.893628931601682,87.20602766516227,2.081420675991885
90007_23,5.088012787492608,82.58116070266443,2.1484783991684933
90007_24,5.602870245776328,79.18393229992623,2.0840114745336065
90007_25,7.13761259009282,79.624936737983,2.7055910418148743
90007_26,7.352029153604127,79.79863074671312,2.7167410499954885
90007_27,7.163716826691721,79.52601359817959,2.7627918198376755
90007_28,7.602416004831003,82.10918146354831,3.1149617904031537
90007_29,7.294457238314419,84.72005424560108,3.0439210686990097
90007_30,6.720269368119071,83.06678840146697,2.712479212275614
90007_31,6.495431305669707,82.1468337740278,2.768530282372713
90007_32,5.720648738820728,81.93272539724768,2.2818661908295894
90007_33,5.281566573338189,80.97669814006717,1.8046765442186175
90007_34,4.228984778710654,79.31603853887125,1.9109048020651034
90007_35,3.521268723976168,79.07882049353302,1.7491862353118999
90007_36,3.0972846239648835,77.84175277283542,1.6531695262561121
90008_00,9.614369756125274,51.11582945289601,2.8045359797200486
90008_01,7.705889397207057,52.47698662729656,2.8743798208843696
90008_02,9.301536150595666,48.831922997688345,3.3650287628082807
90008_03,9.014017162631806,44.604000613459704,3.409308302770899
90008_04,9.17441596688357,46.7230006134597,2.9731207278902025
90008_05,8.267066622902956,58.28550036417453,3.16549144754927
90008_06,6.747270356061662,71.2071075356743,3.5331337989069835
90008_07,4.964872295607897,75.93795464894492,3.237626316705869
90008_08,5.180410203874544,75.91978945495212,3.588167279757224
90008_09,5.053425443975534,77.56425302675868,3.1389436954875087
90008_10,4.740943484572151,80.09218327353345,3.2795681865930044
90008_11,4.31579830157909,79.27678511857248,3.4942504123920166
90008_12,4.430067360051499,79.8492263566513,3.3402149885585777
90008_13,5.120912416718857,76.26278856140513,3.3401406296611436
90008_14,5.004449030340847,75.25034604341147,3.5721332483818964
90008_15,5.211009948194649,78.47241925781506,3.2657849548627134
90008_16,4.941974273746564,79.10661487964558,3.2763307703525313
90008_17,4.535449570523955,81.2294330420221,3.29236305095856
90008_18,4.141125504200135,82.98203804090804,3.3419706154138633
90008_19,3.768186646192269,86.03363039256466,3.0542474881767467
90008_20,3.6156963714826227,90.74581663923503,2.9696439523902693
90008_21,4.632128941371775,86.67808077676149,2.7541423429759195
90008_22,3.60110414212972,91.4689907647562,2.461630664249376
90008_23,3.556910295913696,90.90361664528784,3.3364983750581327
90008_24,3.7876471493226247,87.7981036141692,2.6361337889009078
90008_25,3.2354974702394377,84.4891036141692,2.9061190373564463
90008_26,3.7498704925106585,83.6111036141692,3.07700061724198
90008_27,2.0055486850270534,84.07710361416919,2.973478870879523
90008_28,2.16288355714838,86.37084282277753,3.2779239263699087
90008_29,2.190968277291173,89.03584282277755,3.4821515964656222
90008_30,1.2987158326087007,90.32667760158269,3.141697441136595
90008_31,0.881124554112124,91.72610414771704,3.463429410462682
90008_32,0.6650499194347206,91.73978018442301,3.4788711300541677
90008_33,0.15935980771177904,90.38449880840984,3.4157928324265647
90008_34,0.3998723693498696,89.44149880840986,3.386942159228229
90008_35,-0.22991195524593522,87.58630837252673,3.5089291276589782
90008_36,-0.1347844330189396,83.75378373994633,3.7608854470479414
90009_00,14.982880921897603,50.37861577657843,1.5053612015797768
90009_01,14.581801809152426,51.69007070942468,1.845946452944117
90009_02,15.93501896259925,46.310735944993915,2.198437650222832
90009_03,16.810328300276506,43.603056353343476,2.5594153212265565
90009_04,17.304454883443206,43.20518627400479,2.6871144360945523
90009_05,17.034739484573194,42.82718627400479,2.4935510106118786
90009_06,16.28423398317878,46.39642816987496,2.033304248787266
90009_07,14.838689227744677,54.822346978165136,1.4530148931304816
90009_08,12.705348360805294,60.293945659469784,1.288885115615168
90009_09,11.675652830179889,67.2695563982503,1.0566553082194
90009_10,10.531884449391306,71.75251219843237,1.191007962920165
90009_11,9.433277845042406,75.12991427713222,1.2564186164055535
90009_12,8.962678182967935,76.51072864628433,1.203044808643388
90009_13,9.70864406805913,78.16356059177131,1.1334725387135176
90009_14,9.014734298076576,77.57804503822747,1.0046258419186744
90009_15,9.50553498633944,77.09604503822746,1.0725060553078871
90009_16,8.89517576579402,79.63762901439321,1.1505827799581627
90009_17,8.018165755789584,82.13080654183756,1.175785236483717
90009_18,8.619422990635456,88.87034045198916,1.2551288844017117
90009_19,9.129387278602529,92.5514966983505,1.3635047080448246
90009_20,9.116846000265374,87.96053889960648,1.2946945085571828
90009_21,9.199287156050026,69.74168421534019,1.5186423240746028
90009_22,10.040340196460203,63.98368753033979,2.045648882862735
90009_23,10.631460363365965,63.44888542061923,2.794681046760285
90009_24,10.53285548142604,67.73760482550158,2.338141857265179
90009_25,10.75034566999981,72.2000822623331,2.5755771882896767
90009_26,10.385158875578195,83.4850822623331,2.457016510131419
90009_27,9.682873388623845,87.14965354569391,2.0978376377064887
90009_28,9.882472940594699,87.95465354569389,2.093421608615574
90009_29,9.283285094339885,89.60765354569394,1.9861939966640914
90009_30,9.078967906556754,90.49858356464009,1.8284001517724873
90009_31,8.839084933273543,92.93296194940545,1.6186656909160113
90009_32,8.876453843240098,92.47031344580324,1.5699882089419128
90009_33,8.03134566626742,92.98349996134851,1.4874783747976634
90009_34,7.679798084126776,92.6064999613485,1.3536448753603014
90009_35,7.191961496785574,92.2464999613485,1.3527419219539265
90009_36,7.433163733623299,92.3264999613485,1.307825583173683
90010_00,13.296222415777496,47.032615776578425,1.7771795240966983
90010_01,15.779709307115766,38.535001781855634,2.3555853359484074
90010_02,16.379230844411556,37.79262879692823,2.533250417607891
90010_03,17.15566780658332,35.84412765093502,2.9506198531433236
90010_04,17.247624925809653,36.903744523352785,2.867256032038285
90010_05,16.43132796117417,40.94762879692823,3.53210023284211
90010_06,15.012908569967255,47.240120721739046,3.4605038410287055
90010_07,12.862576950486199,50.79546200815925,2.138563223291298
90010_08,10.482999060607147,58.71192849220897,1.930026529997157
90010_09,9.511229416793672,60.19251321262487,1.3770187234613087
90010_10,8.897059585522285,59.84207538238595,1.9681759346400458
90010_11,7.3556258836934845,66.5161328751149,1.637112802434631
90010_12,6.96798069009345,66.4941328751149,1.5755576435879857
90010_13,7.933889376811203,62.26213287511491,1.4990335133387116
90010_14,7.7617193034403105,63.83901940027091,1.266802718366252
90010_15,6.943873671294677,69.59075204531338,1.0610571620176574
90010_16,6.730659182518595,67.91570485208126,1.248720547449578
90010_17,6.520716524579164,70.24738819901856,1.069324313137142
90010_18,6.2857413835070375,76.36421309274048,1.0549793656161903
90010_19,5.427117000911852,78.76614008434007,0.9974314017067956
90010_20,6.04971009907554,79.58643378362714,1.360168048199663
90010_21,6.150480601437959,80.14416499524685,2.0752270504069896
90010_22,6.858526321481709,78.40854584345874,1.8730177726178812
90010_23,8.353042170115542,70.92896293338995,1.5471596598809532
90010_24,8.653120687660733,70.4721488957817,1.548525503354461
90010_25,9.445454124119609,71.2198562941024,1.498437264269278
90010_26,9.604262748404409,73.8409509821709,1.7242055749090204
90010_27,8.949190290574709,75.2135933311306,1.8918677488706117
90010_28,9.222189306187087,77.10986312050667,2.0215014173310397
90010_29,8.898769799012273,81.64079082623701,1.737135710020297
90010_30,8.100413105074544,81.28878840146697,2.0282840863751277
90010_31,7.052479731081485,81.74486671270175,1.7555162419776056
90010_32,6.667551429071247,84.36855187939948,1.2766631522673009
90010_33,6.387918269829258,83.74277288158083,1.440769557820184
90010_34,5.383267772256033,86.29377288158084,1.4767637728491843
90010_35,5.107614738764002,83.92577288158084,1.4769231314039175
90010_36,5.238198118758202,86.61677288158084,1.5828833580342025
