FORE_data,t2m,rh2m,w10m
90001_35,5.648676275592218,80.9656327513459,1.2419003949608873
90001_36,5.585252012476371,83.86408082490317,1.1869644248378792
90002_00,16.35535182482639,60.79506485180963,1.200167045392152
90002_01,13.119011168663004,60.119206008681374,1.4834534730025464
90002_02,14.45099160283716,55.85851450059286,1.5381318847784375
90002_03,15.168618313795601,55.08822766609035,1.8847232107432195
90002_04,16.187927187292615,50.36149507293878,2.2232101264493247
90002_05,16.874181515257522,45.659220059731076,1.9098025797156097
90002_06,14.501898674986645,53.63133907057728,1.3818060801871772
90002_07,13.383992699069577,60.96313228098016,1.1767201821431825
90002_08,11.33084249717325,69.18453873575695,1.3418563570252533
90002_09,11.182213445166727,72.47444869895784,1.2857560644600419
90002_10,9.920076296633807,77.63964838433013,1.211081455037557
90002_11,10.355608950738945,75.75937482102643,1.242258893888331
90002_12,9.408779840709144,79.48379427527185,1.225605131870947
90002_13,9.477411729445084,83.2392437203377,1.224681203831484
90002_14,10.401598301827418,84.49450603533379,1.1237656886214968
90002_15,11.089462816593233,89.79670788375014,1.2514305118660214
90002_16,10.793876777610112,89.35487140714292,1.2306714003800683
90002_17,11.04270448136255,86.30244718800387,1.2119679495963904
90002_18,11.139316804030823,87.88034120223742,0.9688912099323916
90002_19,10.752101938067577,85.84211484473315,1.1239984232967644
90002_20,10.634591406417183,87.8376238030002,1.1389577736991394
90002_21,11.1579655912796,89.30310184729615,1.1360383576043367
90002_22,11.66523900780143,80.72148955543602,1.526116480339128
90002_23,11.309128121713336,78.66981163782305,1.5273138871764764
90002_24,10.24328585076736,80.79808758410877,1.8432470115574993
90002_25,10.076193155740857,80.72742433848244,2.5300006837833102
90002_26,9.664570563356872,79.35914183148088,2.2213141048569716
90002_27,10.010846355032363,76.03259165547911,2.06938335448609
90002_28,9.214804192535375,79.01208337764,2.039743707103925
90002_29,9.191746798605752,77.83199627820102,2.2776878054177407
90002_30,8.283538198106385,79.03187618892818,1.990591434554096
90002_31,8.473307469806723,81.09898787260938,1.8242807152422338
90002_32,7.495972451264094,82.69536607479725,1.8206934189463415
90002_33,7.413614396909166,83.84066583971202,1.5999451332252852
90002_34,7.0605617087214405,84.00065752489164,1.687465609969618
90002_35,7.50840532430804,80.8844913161077,1.5417285797782574
90002_36,7.576605386727881,82.2579875608083,1.4025050406168633
90003_00,14.80340845624881,53.753015993841096,1.6928092549878135
90003_01,13.0141349779846,50.40115692792283,2.771891149606803
90003_02,14.441590201271005,46.852986568937254,3.5151606758059044
90003_03,14.97299297108533,46.41653885294451,4.050032532443078
90003_04,15.231973037236262,46.46684788867425,5.307591499575373
90003_05,14.703726991046448,46.681039029734535,4.553312279591058
90003_06,12.694119204043858,56.05380010999123,3.085311698183574
90003_07,12.085353469413796,59.50131439313068,2.6135054899843464
90003_08,10.513779188560868,61.75129500843728,1.9737547844095422
90003_09,9.591543800187164,66.02989239153297,1.3600937565368094
90003_10,8.067749237990407,73.26188291217733,1.5176988546681804
90003_11,7.9949200106703815,72.44728312806708,1.2864336492940032
90003_12,7.787361740119205,73.88164216664083,1.3687553402101416
90003_13,7.488214995845503,76.49134715384535,1.3634666215476323
90003_14,7.870662569649358,76.30416102054363,1.3816054214276565
90003_15,7.963522489429954,76.68016520203886,1.6223196939508315
90003_16,7.583776248324112,78.5702883935228,1.6907206947636861
90003_17,8.13603547791179,78.66691387329,1.8581386591053213
90003_18,8.463759115421258,77.93748524342774,1.9995834906491163
90003_19,8.745032632606001,80.350860757788,2.404468684785795
90003_20,7.4262907871340005,79.11390957716017,2.379495936526544
90003_21,7.436665070653316,79.82710739571706,2.6332230957435954
90003_22,7.01173930837408,78.1491513154921,2.5333899135129894
90003_23,6.827542050287421,75.42521169510454,2.5018712566357744
90003_24,6.620931440700524,74.11949388488961,2.8482245436245917
90003_25,7.069085511588679,72.91284624298318,3.639606984155141
90003_26,6.80191266284905,70.08940538257256,4.056086055110166
90003_27,6.947101168072975,69.28976581473385,3.921701925646345
90003_28,6.419639383612362,73.3874989641192,3.9105465386218254
90003_29,6.414877969363741,71.55796055647284,3.7139762493466817
90003_30,5.8051577269423795,72.65218940236889,4.166447243292801
90003_31,5.852607493813,73.94091481256798,3.380062652398763
90003_32,4.763664641136922,75.957405635796,2.9376940489868217
90003_33,4.720390569653395,75.78631936191482,2.509355830420546
90003_34,4.647596490851431,77.28190689652362,3.045555000452566
90003_35,4.422804626151773,79.38395081276157,2.6900574675562643
90003_36,4.183108546033276,80.06554187222932,2.576877586450163
90004_00,15.980306715078166,60.26970629245598,1.0298814783051318
90004_01,13.832923819054427,57.15921150679328,1.2692761663487895
90004_02,15.064493212657892,52.3478375416575,1.7505623234445835
90004_03,15.357296420260639,52.20471545562759,1.9257807640294484
90004_04,15.780757082971226,50.81263880278988,1.9223263932469252
90004_05,15.740537993506003,49.91907185542097,1.840021280682338
90004_06,12.30777387258198,61.19119311120426,1.1381012348276043
90004_07,10.554798353832698,68.69423005459272,1.013616364654916
90004_08,8.866120843919685,75.49589986506246,0.9225574173045317
90004_09,8.613421254096153,76.10075247935235,0.9771561166543106
90004_10,8.258501744221542,77.59617114213182,1.0597133146526734
90004_11,8.908600097853476,76.36284248460711,1.0834620212095283
90004_12,8.579310599264575,79.81246401662585,1.0131036331431198
90004_13,7.322156553090757,85.2258133377733,0.9729668274595686
90004_14,8.40018518913315,85.47316113156614,0.916664423066669
90004_15,8.348433500080256,87.5627883933204,0.9298347671609297
90004_16,8.402998776031684,89.8386936505103,0.8787102393481903
90004_17,9.114312863727346,88.7883974183822,0.9248613527301208
90004_18,9.410999876450484,85.95910228564763,0.9505224087561083
90004_19,9.354387605262414,85.7612410686215,0.9718708421659891
90004_20,9.901997222845164,88.04543855335908,1.5277028278556335
90004_21,9.49214566979752,86.35327441487625,1.778797100141735
90004_22,9.303207323110216,82.34285041433787,1.9219525840316152
90004_23,9.611486771023957,79.23690535443015,1.8669797856199013
90004_24,9.111494089378452,81.32486456908596,1.8615011419952363
90004_25,9.41204509765739,79.30945042431279,2.2475667934923447
90004_26,9.1265583836327,75.09001220419887,2.508314285499431
90004_27,9.284151833033468,73.49486861993235,2.139029926015352
90004_28,8.850604504371507,78.52839482728265,2.4597515662512324
90004_29,8.322006170550702,78.28897688422445,2.570545341205409
90004_30,7.635022436884007,79.0157735064328,2.2747247656340477
90004_31,7.956040368804398,81.16248743607414,1.7874894935727177
90004_32,6.622137658512818,83.5628590529798,1.6423382501079176
90004_33,6.460767005490471,82.77265413524528,1.8071310128869038
90004_34,5.945301507773981,84.18130304491481,1.5953221123006116
90004_35,5.89448338341759,83.08366088736148,1.4328879434892796
90004_36,5.875158231854673,85.41312671788529,1.3131584568660368
90005_00,15.86081872739635,59.95581538802456,1.5156769865579336
90005_01,12.560972660622696,60.53346447955528,1.7093015548535058
90005_02,13.615859923885605,56.413121792316915,1.7282362382592065
90005_03,13.947694405235417,55.1462926414208,1.6401358397483339
90005_04,15.248606850576872,51.023582274410415,1.8659359727217457
90005_05,15.791553535537627,46.86078875785711,1.9086550523182861
90005_06,13.56520174535517,53.06666720060684,1.4405687088529942
90005_07,12.976532594004269,56.58414481696106,1.4927372237445888
90005_08,12.126134658326453,56.79876895650608,1.3356111808608757
90005_09,12.286836046039088,58.45782159645802,1.2473353610145461
90005_10,11.19757488272237,63.82783378722107,1.2315631653348853
90005_11,10.908601070369034,67.1050736741667,1.0847349337712457
90005_12,9.914419214951355,71.71875903620173,1.169955024213503
90005_13,9.545393070325158,72.66815316501119,1.1602234295990148
90005_14,10.657599067521462,70.67447408473222,0.8559794421439562
90005_15,10.447711492736204,72.77314194261837,1.1432912646071829
90005_16,10.020371766462468,78.38324959854427,1.2431236524795521
90005_17,10.233194486530852,81.02210268603301,1.1498966855431103
90005_18,10.4136767243136,81.96319876908055,1.2086926135423324
90005_19,10.52625006965054,83.17228977774778,1.128087395022436
90005_20,10.750061175747241,84.9341474511343,1.112918286951817
90005_21,10.66053978129906,87.62005759059618,1.247364815982637
90005_22,11.379709815358689,83.22569375995192,1.2888229340853492
90005_23,11.54667549130284,82.26099767587962,1.259122265117198
90005_24,11.058882040238327,84.39728589521035,1.2693496845529277
90005_25,11.09112842174627,81.5787351407867,1.4231217754576533
90005_26,10.84600850626482,79.38211670102966,1.4610334012140076
90005_27,10.83503923097868,80.95547002021897,1.5195701575379208
90005_28,9.71559152679627,84.17514099015278,1.580248850540103
90005_29,9.452835416326282,81.27633396376359,1.6442124510669007
90005_30,8.43400954535181,80.13445543846169,1.455151631056917
90005_31,8.505618753481524,83.25225553894455,1.4392223116314211
90005_32,7.58842147520393,85.28958680596618,1.2540853880354281
90005_33,7.612534509741408,85.33871498578537,1.2422770227080688
90005_34,7.112339795307635,85.65704252608472,1.1786730113048534
90005_35,7.142787582076782,87.07299734656829,1.066811364589448
90005_36,7.318084831142784,87.17884232076429,1.1638449922288088
90006_00,16.4653105211452,54.60164740402038,1.2540167864781142
90006_01,13.308326221735477,50.209459547802616,1.7621659288336782
90006_02,13.583203313542436,50.74577515013631,2.0750021910345056
90006_03,13.694226455746751,51.12160937503843,2.078238957357027
90006_04,14.304811650346366,48.99018168348104,2.3002409081123516
90006_05,13.752360673672609,47.95778501364358,2.3304878858255242
90006_06,11.853468939551913,57.1844775089063,1.6012642776393529
90006_07,10.702283132102451,62.40299986096733,1.324472635796684
90006_08,9.60185514746516,66.20003351923373,1.2475586313229354
90006_09,9.498926123161567,68.27070235256564,1.0481757788096693
90006_10,8.936372472129086,69.71722888304296,1.2202945100078817
90006_11,8.382925252974058,70.82289166909212,1.3700143685349266
90006_12,7.867347116137692,75.18262767782382,0.9886311926785313
90006_13,8.707348593086973,74.66927442927556,1.0633722561350119
90006_14,8.823719750491858,73.16656591814188,1.1010285903193244
90006_15,8.627618453689506,76.83901917920414,0.9870680613091495
90006_16,8.178176204416499,79.03162741978514,0.8847965725540028
90006_17,8.020807022717271,80.90688231986388,0.9672170367362132
90006_18,8.228629101956722,80.32021773201566,1.0118123783298056
90006_19,7.837675126166655,80.90211150808756,0.9386424877641206
90006_20,7.714219141119029,80.49993323489126,0.9484662589783106
90006_21,7.697597015285639,81.86800088679435,0.9270135463253186
90006_22,8.41978009479416,76.01243626021392,1.3039717503405066
90006_23,9.096383051955794,82.0711151292848,1.7922113567233644
90006_24,8.68023814720895,83.4778181838422,1.9166455813349308
90006_25,9.43004471366376,84.75748383311591,1.8121299475639738
90006_26,9.1145892895554,82.15741633853602,2.149936072953735
90006_27,9.104392940265694,81.29261853688017,1.9424259099656505
90006_28,8.341022214993188,85.1714120992086,1.9723540615724777
90006_29,8.10335861716091,87.61075547332591,2.0046103742372017
90006_30,7.0045777137279215,86.85489305869392,1.7156002921937836
90006_31,6.8705271319626355,88.1291754482657,1.5514053721679748
90006_32,5.665193092035796,89.51530247373628,1.4431073585086653
90006_33,5.463370344029424,89.06956797108425,1.3768402405909894
90006_34,4.433495860960788,91.04697255687518,1.200108767407491
90006_35,4.659427031982201,91.56833505125229,1.114042666456987
90006_36,4.569017793359847,91.3801384084266,1.0763366044220506
90007_00,11.556084015512981,57.94063604795613,1.2292566601050414
90007_01,10.430953733109062,52.5013872867048,1.64571293452943
90007_02,13.07739418990225,47.9437627229826,1.6786647393882324
90007_03,15.559224714554857,40.86046635793306,2.115352029143005
90007_04,16.128313832941075,40.9593498203065,4.457831115505991
90007_05,14.602225954329068,44.188390985293516,5.02518575763995
90007_06,12.208179678257775,52.83574914854077,3.951756207137151
90007_07,11.191980466143079,56.567922818109665,2.2311288530120272
90007_08,10.066714892519178,58.15768308803817,1.7632449145899913
90007_09,8.673355116636888,63.28559000334866,1.6046151691802482
90007_10,7.350077951207044,70.05122084297845,1.3145965231731416
90007_11,7.150612548427633,72.56851200747136,1.294541913040757
90007_12,6.1895653827037815,77.858197355244,1.3431733411585374
90007_13,5.677884584820115,78.54515119125438,1.3955397790225392
90007_14,6.205275069712967,78.37239985224906,1.5430623127855765
90007_15,6.091090423081738,79.36333621536255,1.3736513310656848
90007_16,5.9637761775157765,81.55586662986443,1.393484635427963
90007_17,6.343717815083638,82.81563199582993,1.574629217920956
90007_18,6.6077302922518975,85.29453474102081,1.6240354036512905
90007_19,6.457488560867594,88.45076929531027,1.529796784911746
90007_20,6.261999105802112,89.58412149841206,1.7146024580501713
90007_21,5.657498094656697,86.93416115506196,2.4841391564621773
90007_22,5.106744052700328,84.8568490554473,2.302947358693684
90007_23,4.741202159482419,78.6193024733737,2.778049210836338
90007_24,3.968974668475858,76.35336390988896,2.5042585587830715
90007_25,5.944229921081289,74.41833261386375,2.732513150387139
90007_26,5.844016671298862,71.29877484187682,3.165052897399637
90007_27,6.507441356531075,70.22605876582416,2.988285455234033
90007_28,5.892320269639942,74.66425684033145,3.0886496967233743
90007_29,5.92756002347063,74.29128746532956,3.2479888595887805
90007_30,5.46411780890851,75.09047973824929,3.0356458938129056
90007_31,5.395660192429023,75.4228852633461,3.015369639902275
90007_32,4.806520108691535,74.5586031457567,2.330768698691698
90007_33,4.504757101627177,73.98185923035507,1.9640967426378388
90007_34,3.163171505819353,78.24142687226482,2.107526825747348
90007_35,2.9787271843075662,80.15677384914386,1.741301413957022
90007_36,2.338837028872729,81.85951893389225,1.5372818720282573
90008_00,12.219828279199177,54.879063024778404,2.872849810922661
90008_01,7.2112206136328485,58.75547840214472,2.747234893922446
90008_02,8.309246589775563,55.001625973169624,3.1715540741896913
90008_03,9.5081527012922,50.31342817413315,3.177915343399593
90008_04,9.816327928830978,52.930067400626214,3.639387170594863
90008_05,8.64947879693801,58.611499463568904,3.415014297980988
90008_06,7.338462124495385,70.89435657289079,3.5997552796742784
90008_07,6.359563305875653,72.31037223589979,3.611288665354147
90008_08,5.799958306732372,73.19460523598521,4.011298277477352
90008_09,6.079200773246164,72.69124554062806,3.7496594837881028
90008_10,5.623677772768203,77.18430730036121,3.886121389791137
90008_11,5.767521827655104,76.27205959552674,3.6991366112991155
90008_12,5.576432443528622,77.04381113101537,3.6548864381784654
90008_13,5.979032219326294,76.41810797273945,3.0359497338330943
90008_14,6.223412970016299,73.4527062397535,3.496812602908672
90008_15,6.607057283004341,72.79410556082539,3.562434187452687
90008_16,6.081816198447941,74.73397767691418,3.4098486313890737
90008_17,5.989191872336132,77.67795764553082,3.5449954584743044
90008_18,5.7406883969155125,80.8648975530979,3.789801530355849
90008_19,5.469525289172079,83.61797373956676,3.485190902010248
90008_20,5.029965562445747,84.72595222342383,3.6717831846211446
90008_21,5.108764396948428,87.06786616836067,3.3919757573254072
90008_22,4.474260676823749,86.48755668724354,3.261137266866071
90008_23,3.966256266693912,86.8122276339476,3.78538559437904
90008_24,3.253941356022039,85.21084740464704,3.1326077374154444
90008_25,3.1147161274114152,83.13638564698813,3.09357603455884
90008_26,3.330356686793961,81.98815593085308,3.322571042864631
90008_27,2.7157281636915505,80.6334447559794,3.155917913647883
90008_28,1.7931689115342122,84.85639833295323,3.5935258672219472
90008_29,1.9995380986328297,84.29731675459567,3.699405655398702
90008_30,1.3386228573745345,86.37261336102678,3.8268933433684804
90008_31,1.505539469090737,87.08746945494778,3.764440179015938
90008_32,0.8075949813975639,86.78535731326926,4.044177758770142
90008_33,1.005678924770094,85.78167664194874,3.952631257976205
90008_34,0.7216278725377363,85.16155580307698,4.453601777319378
90008_35,1.047131993986119,84.28213288435032,4.338992452944415
90008_36,0.5496427135576869,83.77374448361317,3.684459984787762
90009_00,16.836844286035415,60.98856521358645,1.2125096965642514
90009_01,13.568427727356305,58.08490447557074,1.7160833843301453
90009_02,15.35967341623519,53.11221264012139,2.0914160264757546
90009_03,16.3272361126952,50.55269564197495,2.4100576381717187
90009_04,16.882297781470577,48.041534285767156,2.9047627653787824
90009_05,17.05182736978594,45.037660556937254,2.6519719603492193
90009_06,15.744812817089894,50.37756432914107,2.039786146713391
90009_07,15.017512848516475,55.20304823914873,1.4186513195062251
90009_08,12.8627560941772,64.27046642184625,1.1367195138664663
90009_09,12.100262496827115,67.1203187365314,0.8847837004675484
90009_10,10.921735191078472,71.9686359722185,1.3612212089255928
90009_11,10.339842961755707,73.57014495555408,1.272221455193566
90009_12,9.26851852300367,76.96973338849126,1.190327993283108
90009_13,9.246549625394476,77.993843104376,1.2122762541092404
90009_14,9.073577603001189,77.70685904430027,1.159767326536014
90009_15,9.251827053938563,77.12353801283574,1.1148409113662048
90009_16,9.17815824036371,80.04219288843353,1.1099639833109416
90009_17,9.523074982586632,80.98297391877804,1.2664130860641143
90009_18,10.287382610694957,90.32996600324205,1.399707747799207
90009_19,10.806270017991299,90.6553000635983,1.4761778693602714
90009_20,10.41963696869787,89.22499784633531,1.482868217903429
90009_21,9.915408303522566,75.5736384974074,1.8301151597211045
90009_22,9.949419761365874,66.9241358956711,2.2840327623800682
90009_23,10.3974351436924,64.47125542453344,2.706181334271361
90009_24,9.42531355542923,69.80212245950192,2.4156472759488503
90009_25,9.795849351107027,71.25617527275881,2.794475315123674
90009_26,8.784433121144165,77.19028404883535,2.860949425703788
90009_27,9.073484450948083,80.63327994719555,2.5506406658287144
90009_28,8.489977380896105,85.17021183334573,2.2369887837363187
90009_29,8.737300671453447,84.27323913532969,2.3322948987143923
90009_30,7.883809743548721,85.92178426689901,2.0697579910772825
90009_31,7.609119341182993,88.45081329989884,1.893395000470859
90009_32,6.855396125701817,88.3278929997639,1.7159397463755766
90009_33,7.055843394874616,87.11168495930907,1.5485817418476513
90009_34,6.8083514947052794,88.31704692484752,1.5112138011071128
90009_35,6.815738144837575,89.17710027788377,1.3500109263221443
90009_36,6.541844670254113,89.64753552195452,1.3178986304826406
90010_00,14.998910410034998,52.55185001979185,1.4635258558405557
90010_01,14.431029306811803,42.036911176060315,1.8911955715523288
90010_02,15.627601005784786,39.58266383810188,2.0397758238068238
90010_03,16.21785317909198,37.946115243317685,2.2495258105812352
90010_04,16.898465554535612,36.921770899915884,2.8671957265254036
90010_05,16.295796435997723,37.68809509563532,3.016399942045581
90010_06,13.911816531013418,45.762172983129695,2.9425459668941025
90010_07,12.976967601318371,47.43711559015856,2.483690156754586
90010_08,10.676457476474736,53.6891547963652,1.8972084718411
90010_09,10.460609214401458,57.296926934341414,1.6336547255131393
90010_10,9.629376356123082,60.641034843717776,2.1886223186543847
90010_11,8.628333795033253,65.25282451862611,1.5580923321235125
90010_12,7.4132916058119465,68.56868918771903,1.276015133638622
90010_13,7.940793962975853,69.24901595825537,1.296967002824123
90010_14,7.679356108979565,69.65989205203192,1.2006674137934605
90010_15,7.431720523903319,74.35915523055539,1.1538368200206213
90010_16,7.0147435505231766,77.34564035400668,1.1512401647888946
90010_17,7.607790085631862,77.38707897997645,1.175225389357953
90010_18,7.327587092088256,78.71608401440736,1.1940350163616842
90010_19,7.337889024308405,79.37784671920684,1.2074905672167051
90010_20,7.948294686648212,78.45773035618066,1.449150348663986
90010_21,7.655070934900466,78.53939794507195,1.733982311756992
90010_22,7.601847897369062,74.26135209080371,1.8278635788993878
90010_23,7.931266422207536,67.48096928981283,1.9426060871720632
90010_24,7.730637500796472,67.1794583027752,1.8629956573397108
90010_25,8.592342003587866,65.00268865363293,2.2005839610545475
90010_26,8.48050635257471,63.718763230569046,2.6237492368748203
90010_27,8.75700858483908,62.326350427109915,2.3586720442928284
90010_28,7.975183983214061,69.41031783805644,2.4202174062094457
90010_29,7.727216995643751,71.11533084216975,2.3395358366461183
90010_30,6.8109872586787805,73.33295159698801,2.1555580674543604
90010_31,6.806525984851098,74.72789164915125,1.9511042154255722
90010_32,5.4974597495194875,76.5417694873247,1.5159318713166237
90010_33,5.4332789460608115,77.90111723807252,1.4414627243854978
90010_34,5.018485460316917,81.57968619432043,1.4701674288392585
90010_35,4.685396291029306,83.05765923716856,1.432347910335642
90010_36,4.582102206894602,85.63230956269499,1.4637082041871756
